code,ctp_eng,ctp_kor
4427035026,Yulsa-ri,율사리
4427035027,Daechi-ri,대치리
4427035028,Samung-ri,삼웅리
4427035029,Songhak-ri,송학리
4427035030,Jukdong-ri,죽동리
4427035031,Sagiso-ri,사기소리
4427036021,Bongso-ri,봉소리
4427036022,Baekseok-ri,백석리
4427036023,Yangyu-ri,양유리
4427036024,Nasan-ri,나산리
4427036025,Gwangcheon-ri,광천리
4427036026,Bon-ri,본리
4427036027,Jungbang-ri,중방리
4427036028,Achan-ri,아찬리
4427036029,Okho-ri,옥호리
4427036030,Seongbuk-ri,성북리
4427036031,Galsan-ri,갈산리
4427037021,Chang-ri,창리
4427037022,Songsan-ri,송산리
4427037023,Seryu-ri,세류리
4427037024,Wonchi-ri,원치리
4427037025,Gongpo-ri,공포리
4427037026,Bujang-ri,부장리
4427037027,Sinchon-ri,신촌리
4427037028,Gangmun-ri,강문리
4427037029,Soban-ri,소반리
4427037030,Daepo-ri,대포리
4427037031,Naegyeong-ri,내경리
4427037032,Seong-won-ri,성원리
4427038021,Geumcheon-ri,금천리
4427038022,Chodae-ri,초대리
4427038023,Geosan-ri,거산리
4427038024,Sang-o-ri,상오리
4427038025,Namsan-ri,남산리
4427038026,Sinsong-ri,신송리
4427038027,Sinheung-ri,신흥리
4427038028,Unjeong-ri,운정리
4427038029,Sindang-ri,신당리
4427038030,Doseong-ri,도성리
4427038031,Busu-ri,부수리
4427038032,Maesan-ri,매산리
4427038033,Hanjeong-ri,한정리
4427039021,Sanggeo-ri,상거리
4427039022,Geumam-ri,금암리
4427039023,Dangsan-ri,당산리
4427039024,Songseok-ri,송석리
4427039025,Maegok-ri,매곡리
4427039026,Bugok-ri,부곡리
4427039027,Myeongsan-ri,명산리
4427039028,Domun-ri,도문리
4427039029,Samwol-ri,삼월리
4427039030,Musu-ri,무수리
4427039031,Yugok-ri,유곡리
4427039032,Donggok-ri,동곡리
4427039033,Gagok-ri,가곡리
4471025021,Sindae-ri,신대리
4471025022,Jungdo-ri,중도리
4471025023,Haok-ri,하옥리
4471025024,Sang-ri,상리
4471025025,Ain-ri,아인리
4471025026,Sang-ok-ri,상옥리
4471025027,Gyejin-ri,계진리
4471025028,Yangji-ri,양지리
4471025029,Eumji-ri,음지리
4471031021,Yangjeon-ri,양전리
4471031022,Dogok-ri,도곡리
4471031023,Hwarim-ri,화림리
4471031024,Sangga-ri,상가리
4471031025,Dugok-ri,두곡리
4471031026,Pacho-ri,파초리
4471031027,Haryu-ri,하류리
4471031028,Uichong-ri,의총리
4471031029,Masu-ri,마수리
4471031030,Hasin-ri,하신리
4471031031,Daeam-ri,대암리
4471032021,Jewon-ri,제원리
4471032022,Myeong-am-ri,명암리
4471032023,Sudang-ri,수당리
4471032024,Myeonggok-ri,명곡리
4471032025,Gueok-ri,구억리
4471032026,Donggok-ri,동곡리
4471032027,Gilgok-ri,길곡리
4471032028,Sinan-ri,신안리
4471032029,Daesan-ri,대산리
4471032030,Jeogok-ri,저곡리
4471032031,Geumseong-ri,금성리
4471032032,Yonghwa-ri,용화리
4471032033,Cheonnae-ri,천내리
4471033021,Changpyeong-ri,창평리
4471033022,Seonwon-ri,선원리
4471033023,Gwancheon-ri,관천리
4471033024,Buri-ri,불이리
4471033025,Yanggok-ri,양곡리
4471033026,Pyeongchon-ri,평촌리
4471033027,Sinchon-ri,신촌리
4471033028,Eojae-ri,어재리
4471033029,Yemi-ri,예미리
4471033030,Sutong-ri,수통리
4471033031,Bang-u-ri,방우리
4471033032,Hyeonnae-ri,현내리
4471034021,Hoti-ri,호티리
4471034022,Naebu-ri,내부리
4471034023,Oebu-ri,외부리
4471034024,Cheoneul-ri,천을리
4471034025,Dudu-ri,두두리
4471034026,Dongpyeon-ri,동편리
4471034027,Jojeong-ri,조정리
4471034028,Bogwang-ri,보광리
4471034029,Sanggok-ri,상곡리
4471034030,Sanan-ri,산안리
4471035021,Hwangpung-ri,황풍리
4471035022,Majang-ri,마장리
4471035023,Sangdong-ri,상동리
4471035024,Chohyeon-ri,초현리
4471035025,Deokcheon-ri,덕천리
4471035026,Sinjeong-ri,신정리
4471035027,Sindong-ri,신동리
4471035028,Eumdae-ri,음대리
4471035029,Sincheon-ri,신천리
4471036021,Hageum-ri,하금리
4471036022,Sanggeum-ri,상금리
4471036023,Geoncheon-ri,건천리
4471036024,Yeokpyeong-ri,역평리
4471036025,Daeyang-ri,대양리
4471036026,Heugam-ri,흑암리
4471036027,Guseok-ri,구석리
4471036028,Maegok-ri,매곡리
4471036029,Seokdong-ri,석동리
4471036030,Seonggok-ri,성곡리
4471037021,Manak-ri,만악리
4471037022,Eomjeong-ri,엄정리
4471037023,Buam-ri,부암리
4471037024,Samga-ri,삼가리
4471037025,Ohang-ri,오항리
4471037026,Seongmak-ri,석막리
4471037027,Gyochon-ri,교촌리
4471037028,Eumnae-ri,읍내리
4471037029,Muksan-ri,묵산리
4471037030,Haengjeong-ri,행정리
4471037031,Duji-ri,두지리
4471037032,Jibang-ri,지방리
4471037033,Makhyeon-ri,막현리
4471038021,Yongjin-ri,용진리
4471038022,Dabok-ri,다복리
4471038023,Goknam-ri,곡남리
4471038024,Suyeong-ri,수영리
4471038025,Mokso-ri,목소리
4471038026,Baegam-ri,백암리
4471038027,Gurye-ri,구례리
4471038028,Sindae-ri,신대리
4471038029,Jiryang-ri,지량리
4471039021,Yongji-ri,용지리
4471039022,Chujeong-ri,추정리
4471039023,Majeon-ri,마전리
4471039024,Birye-ri,비례리
4471039025,Jabu-ri,자부리
4471039026,Jangdae-ri,장대리
4471039027,Yogwang-ri,요광리
4471039028,Sinpyeong-ri,신평리
4471039029,Seongdang-ri,성당리
4471039030,Seodae-ri,서대리
4476025021,Songgok-ri,송곡리
4476025022,Sanggeum-ri,상금리
4476025023,Yeomchang-ri,염창리
4476025024,Jeongdong-ri,정동리
4476025025,Seongmok-ri,석목리
4476025026,Yongjeong-ri,용정리
4476025027,Gajeung-ri,가증리
4476025028,Dongnam-ri,동남리
4476025029,Gua-ri,구아리
4476025030,Gwanbuk-ri,관북리
4476025031,Ssangbuk-ri,쌍북리
4476025032,Gugyo-ri,구교리
4476025033,Gatap-ri,가탑리
4476025034,Jungjeong-ri,중정리
4476025035,Neungsan-ri,능산리
4476025036,Jawang-ri,자왕리
4476025037,Jeoseok-ri,저석리
4476025038,Sinjeong-ri,신정리
4476025039,Songgan-ri,송간리
4476025040,Gunsu-ri,군수리
4476025041,Wangpo-ri,왕포리
4476025042,Hyeonbuk-ri,현북리
4476031021,Bansan-ri,반산리
4476031022,Nabok-ri,나복리
4476031023,Mo-ri,모리
4476031024,Hamyang-ri,함양리
4476031025,Hoam-ri,호암리
4476031026,Hapjeong-ri,합정리
4476031027,Sinseong-ri,신성리
4476031028,Geumam-ri,금암리
4476031029,Sin-ri,신리
4476031030,Osu-ri,오수리
4476031031,Jinbyeon-ri,진변리
4476031032,Gyuam-ri,규암리
4476031033,Oe-ri,외리
4476031034,Nae-ri,내리
4476031035,Hapsong-ri,합송리
4476031036,Nohwa-ri,노화리
4476031037,Sumok-ri,수목리
4476031038,Seogu-ri,석우리
4476031039,Buyeodu-ri,부여두리
4476032021,Sindae-ri,신대리
4476032022,Hongsan-ri,홍산리
4476032023,Obeon-ri,오번리
4476032024,Eunsan-ri,은산리
4476032025,Hoegok-ri,회곡리
4476032026,Daeyang-ri,대양리
4476032027,Naryeong-ri,나령리
4476032028,Gajung-ri,가중리
4476032029,Gyeongdun-ri,경둔리
4476032030,Gakdae-ri,각대리
4476032031,Geojeon-ri,거전리
4476032032,Yongdu-ri,용두리
4476032033,Naeji-ri,내지리
4476032034,Hapsu-ri,합수리
4476032035,Geumgong-ri,금공리
4476032036,Gagok-ri,가곡리
4476032037,Jangbeol-ri,장벌리
4476033021,Samsan-ri,삼산리
4476033022,Biam-ri,비암리
4476033023,Jiseon-ri,지선리
4476033024,Munsin-ri,문신리
4476033025,Gadeok-ri,가덕리
4476033026,Ban-gyo-ri,반교리
4476033027,Galsan-ri,갈산리
4476033028,Janghang-ri,장항리
4476033029,Susin-ri,수신리
4476033030,Mansu-ri,만수리
4476033031,Bokdeok-ri,복덕리
4476033032,Hwaseong-ri,화성리
4476033033,Jeonjang-ri,전장리
4476034021,Unchi-ri,운치리
4476034022,Cheonbo-ri,천보리
4476034023,Jeodong-ri,저동리
4476034024,Onhae-ri,온해리
4476034025,Jiti-ri,지티리
4476034026,Juam-ri,주암리
4476034027,Majeon-ri,마전리
4476034028,Geumji-ri,금지리
4476034029,Myowon-ri,묘원리
4476034030,Yuram-ri,율암리
4476035021,Gubong-ri,구봉리
4476035022,Jukjeol-ri,죽절리
4476035023,Jujeong-ri,주정리
4476035024,Taeyang-ri,태양리
4476035025,Nonti-ri,논티리
4476035026,Geumsa-ri,금사리
4476035027,Hyeonam-ri,현암리
4476035028,Jukgyo-ri,죽교리
4476035029,Dongbang-ri,동방리
4476035030,Yongdang-ri,용당리
4476036021,Tojeong-ri,토정리
4476036022,Jeongdong-ri,정동리
4476036023,Bukchon-ri,북촌리
4476036024,Namchon-ri,남촌리
4476036025,Hong-yang-ri,홍양리
4476036026,Jwahong-ri,좌홍리
4476036027,Gyowon-ri,교원리
4476036028,Johyeon-ri,조현리
4476036029,Sangcheon-ri,상천리
4476036030,Mujeong-ri,무정리
4476037021,Sanggi-ri,상기리
4476037022,Haksan-ri,학산리
4476037023,Hong-yeon-ri,홍연리
4476037024,Suam-ri,수암리
4476037025,Bongsan-ri,봉산리
4476037026,Jungyang-ri,중양리
4476037027,Sinan-ri,신안리
4476037028,Daedeok-ri,대덕리
4476037029,Anseo-ri,안서리
4476037030,Naedae-ri,내대리
4476037031,Gadeok-ri,가덕리
4476038021,Songhak-ri,송학리
4476038022,Majeong-ri,마정리
4476038023,Song-am-ri,송암리
4476038024,Daeseon-ri,대선리
4476038025,Hoedong-ri,회동리
4476038026,Naegok-ri,내곡리
4476038027,Sinhong-ri,신홍리
4476038028,Geumcheon-ri,금천리
4476038029,Samyong-ri,삼용리
4476039021,Cheondang-ri,천당리
4476039022,Bokgeum-ri,복금리
4476039023,Odeok-ri,오덕리
4476039024,Hyeonmi-ri,현미리
4476039025,Jiseok-ri,지석리
4476039026,Gahwa-ri,가화리
4476039027,Palchung-ri,팔충리
4476039028,Manji-ri,만지리
4476039029,Cheongnam-ri,청남리
4476040021,Songjeong-ri,송정리
4476040022,Naeseong-ri,내성리
4476040023,Ippo-ri,입포리
4476040024,Oryang-ri,오량리
4476040025,Wondang-ri,원당리
4476040026,Jokgyo-ri,족교리
4476040027,Sangchon-ri,상촌리
4476040028,Amsu-ri,암수리
4476040029,Chowang-ri,초왕리
4476040030,Byeogyong-ri,벽용리
4476040031,Suwon-ri,수원리
4476040032,Sieum-ri,시음리
4476041021,Gunsa-ri,군사리
4476041022,Gasin-ri,가신리
4476041023,Gugyo-ri,구교리
4476041024,Chilsan-ri,칠산리
4476041025,Bijeong-ri,비정리
4476041026,Balsan-ri,발산리
4476041027,Mansa-ri,만사리
4476041028,Jeom-ri,점리
4476041029,Dugok-ri,두곡리
4476041030,Tapsan-ri,탑산리
4476041031,Okgok-ri,옥곡리
4476042021,Jeomsang-ri,점상리
4476042022,Sanghwang-ri,상황리
4476042023,Hahwang-ri,하황리
4476042024,Jangha-ri,장하리
4476042025,Jeong-am-ri,정암리
4476042026,Wonmun-ri,원문리
4476042027,Seokdong-ri,석동리
4476042028,Jito-ri,지토리
4476042029,Hapgok-ri,합곡리
4476042030,Bukgo-ri,북고리
4476043021,Gwideok-ri,귀덕리
4476043022,Jangsan-ri,장산리
4476043023,Gahoe-ri,가회리
4476043024,Cheongsong-ri,청송리
4476043025,Dongsa-ri,동사리
4476043026,Gandae-ri,간대리
4476043027,Sugo-ri,수고리
4476043028,Cheongpo-ri,청포리
4476043029,Banjowon-ri,반조원리
4476043030,Hwasu-ri,화수리
4476043031,Sasan-ri,사산리
4476044021,Seokseong-ri,석성리
4476044022,Bongjeong-ri,봉정리
4476044023,Bidang-ri,비당리
4476044024,Jeungsan-ri,증산리
4476044025,Jeonggak-ri,정각리
4476044026,Hyeonnae-ri,현내리
4476045021,Sinam-ri,신암리
4476045022,Sosa-ri,소사리
4476045023,Sanjik-ri,산직리
4476045024,Eungpyeong-ri,응평리
4476045025,Yeonhwa-ri,연화리
4476045026,Chuyang-ri,추양리
4476045027,Songguk-ri,송국리
4476045028,Setap-ri,세탑리
4476045029,Songjeong-ri,송정리
4476045030,Jinho-ri,진호리
4476045031,Chopyeong-ri,초평리
4477025021,Changseon 1(il)-ri,창선1리
4477025022,Changseon 2(i)-ri,창선2리
4477025023,Seongju-ri,성주리
4477025024,Sinchang-ri,신창리
4477025025,Jang-am-ri,장암리
4477025026,Hwacheon-ri,화천리
4477025027,Songnim-ri,송림리
4477025028,Oknam-ri,옥남리
4477025029,Oksan-ri,옥산리
4477025030,Wonsu-ri,원수리
4477025321,Gunsa-ri,군사리
4477025322,Sagok-ri,사곡리
4477025323,Oseok-ri,오석리
4477025324,Hwaseong-ri,화성리
4477025325,Taewol-ri,태월리
4477025326,Dundeok-ri,둔덕리
4477025327,Dongsan-ri,동산리
4477025328,Samsan-ri,삼산리
4477025329,Sinsong-ri,신송리
4477025330,Hwageum-ri,화금리
4477025331,Guam-ri,구암리
4477025332,Duwang-ri,두왕리
4477025333,Namsan-ri,남산리
4477031021,Gyedong-ri,계동리
4477031022,Bongnam-ri,봉남리
4477031023,Oksan-ri,옥산리
4477031024,Hanseong-ri,한성리
4477031025,Songseok-ri,송석리
4477031026,Juksan-ri,죽산리
4477031027,Wolpo-ri,월포리
4477031028,Namjeon-ri,남전리
4477031029,Okbuk-ri,옥북리
4477031030,Deogam-ri,덕암리
4477031031,Songnae-ri,송내리
4477031032,Jangseon-ri,장선리
4477031033,Dosam-ri,도삼리
4477031034,Sinpo-ri,신포리
4477031035,Sannae-ri,산내리
4477031036,Dangseon-ri,당선리
4477031037,Eo-ri,어리
4477032021,Okpo-ri,옥포리
4477032022,Bohyeon-ri,보현리
4477032023,Wacho-ri,와초리
4477032024,Wanpo-ri,완포리
4477032025,Hwachon-ri,화촌리
4477032026,Juksan-ri,죽산리
4477032027,Wolsan-ri,월산리
4477032028,Namseong-ri,남성리
4477032029,Daedeung-ri,대등리
4477032030,Hwaldong-ri,활동리
4477032031,Daeha-ri,대하리
4477032032,Gibok-ri,기복리
4477032033,Chudong-ri,추동리
4477032034,Geumdang-ri,금당리
4477032035,Chang-oe-ri,창외리
4477032036,Goma-ri,고마리
4477032037,Jangsang-ri,장상리
4477032038,Mangwol-ri,망월리
4477032039,Bongmyeong-ri,봉명리
4477033021,Hwasan-ri,화산리
4477033022,Sinsan-ri,신산리
4477033023,Naedong-ri,내동리
4477033024,Dunam-ri,두남리
4477033025,Dubuk-ri,두북리
4477033026,Wongil-ri,원길리
4477033027,Sanjeong-ri,산정리
4477033028,Makdong-ri,막동리
4477033029,Wolgi-ri,월기리
4477033030,Gagong-ri,가공리
4477033031,Yeongmo-ri,영모리
4477033032,Gwang-am-ri,광암리
4477033033,Hwangsa-ri,황사리
4477034021,Jihyeon-ri,지현리
4477034022,Dongsan-ri,동산리
4477034023,Seong-oe-ri,성외리
4477034024,Hoam-ri,호암리
4477034025,Jukchon-ri,죽촌리
4477034026,Jongji-ri,종지리
4477034027,Songgok-ri,송곡리
4477034028,Chukdong-ri,축동리
4477034029,Songsan-ri,송산리
4477034030,Wonsan-ri,원산리
4477034031,Yeosa-ri,여사리
4477034032,Nagyo-ri,나교리
4477034033,Dongji-ri,동지리
4477034034,Dansang-ri,단상리
4477034035,Danha-ri,단하리
4477034036,Mayang-ri,마양리
4477034037,Ondong-ri,온동리
4477034038,Yeonbong-ri,연봉리
4477034039,Yongsan-ri,용산리
4477034040,Sinseong-ri,신성리
4477034041,Gudong-ri,구동리
4477035021,Andang-ri,안당리
4477035022,Soya-ri,소야리
4477035023,Sinjang-ri,신장리
4477035024,Jisan-ri,지산리
4477035025,Gayang-ri,가양리
4477035026,Yogok-ri,요곡리
4477035027,Gwanpo-ri,관포리
4477035028,Sinbong-ri,신봉리
4477035029,Samwol-ri,삼월리
4477035030,Gungan-ri,군간리
4477035031,Siseon-ri,시선리
4477035032,Byeogo-ri,벽오리
4477035033,Mamyeong-ri,마명리
4477035034,Isa-ri,이사리
4477035035,Nagung-ri,나궁리
4477035036,Songnim-ri,송림리
4477036021,Chohyeon-ri,초현리
4477036022,Seondong-ri,선동리
4477036023,Seonam-ri,선암리
4477036024,Sinheung-ri,신흥리
4477036025,Yonggok-ri,용곡리
4477036026,Sin-gok-ri,신곡리
4477036027,Taeseong-ri,태성리
4477036028,Bongseon-ri,봉선리
4477036029,Pungjeong-ri,풍정리
4477036030,Huam-ri,후암리
4477037021,Sinnong-ri,신농리
4477037022,Munjang-ri,문장리
4477037023,Buksan-ri,북산리
4477037024,Geumbok-ri,금복리
4477037025,Suam-ri,수암리
4477037026,Jiwon-ri,지원리
4477037027,Gudong-ri,구동리
4477037028,Eungok-ri,은곡리
4477038021,Pangyo-ri,판교리
4477038022,Madae-ri,마대리
4477038023,Simdong-ri,심동리
4477038024,Sangjwa-ri,상좌리
4477038025,Ura-ri,우라리
4477038026,Mun-gok-ri,문곡리
4477038027,Hudong-ri,후동리
4477038028,Mandeok-ri,만덕리
4477038029,Hyeonam-ri,현암리
4477038030,Jeosan-ri,저산리
4477038031,Suseong-ri,수성리
4477038032,Bokdae-ri,복대리
4477038033,Heungnim-ri,흥림리
4477038034,Deunggo-ri,등고리
4477038035,Geumdeok-ri,금덕리
4477039021,Singeom-ri,신검리
4477039022,Rangpyeong-ri,랑평리
4477039023,Jongcheon-ri,종천리
4477039024,Dangjeong-ri,당정리
4477039025,Janggu-ri,장구리
4477039026,Hwasan-ri,화산리
4477039027,Sancheon-ri,산천리
4477039028,Doman-ri,도만리
4477039029,Seokchon-ri,석촌리
4477039030,Jiseok-ri,지석리
4477040021,Seongnae-ri,성내리
4477040022,Seongbuk-ri,성북리
4477040023,Seondo-ri,선도리
4477040024,Chilji-ri,칠지리
4477040025,Gubok-ri,구복리
4477040026,Namdang-ri,남당리
4477040027,Yul-ri,율리
4477040028,Seongsan-ri,성산리
4477040029,Gwan-ri,관리
4477040030,Dasa-ri,다사리
4477040031,Jangpo-ri,장포리
4477041021,Gaeya-ri,개야리
4477041022,Maryang-ri,마량리
4477041023,Wol-ri,월리
4477041024,Busa-ri,부사리
4477041025,Wondu-ri,원두리
4477041026,Sinhap-ri,신합리
4477041027,Wolho-ri,월호리
4477041028,Dodun-ri,도둔리
4477041029,Juhang-ri,주항리
4479025021,Eumnae-ri,읍내리
4479025022,Baekcheon-ri,백천리
4479025023,Gyowol-ri,교월리
4479025024,Byeokcheon-ri,벽천리
4479025025,Jeongnu-ri,적누리
4479025026,Jeongjwa-ri,정좌리
4479025027,Gullyang-ri,군량리
4479025028,Jangseung-ri,장승리
4479025029,Songbang-ri,송방리
4479025030,Cheongsu-ri,청수리
4479025031,Hakdang-ri,학당리
4479031021,Wira-ri,위라리
4479031022,Hyoje-ri,효제리
4479031023,Hudeok-ri,후덕리
4479031024,Mogok-ri,모곡리
4479031025,Sindae-ri,신대리
4479031026,Yeongyang-ri,영양리
4479031027,Miryang-ri,미량리
4479031028,Gwang-am-ri,광암리
4479031029,Chugwang-ri,추광리
4479032021,Jujeong-ri,주정리
4479032022,Tanjeong-ri,탄정리
4479032023,Gwanggeum-ri,광금리
4479032024,Guchi-ri,구치리
4479032025,Janggok-ri,장곡리
4479032026,Gaegok-ri,개곡리
4479032027,Jakcheon-ri,작천리
4479032028,Gwangdae-ri,광대리
4479032029,Daechi-ri,대치리
4479032030,Oryong-ri,오룡리
4479032031,Hyeongsan-ri,형산리
4479032032,Ihwa-ri,이화리
4479032033,Sijeon-ri,시전리
4479032034,Sanggap-ri,상갑리
4479032035,Nongso-ri,농소리
4479032036,Suseok-ri,수석리
4479033021,Seojeong-ri,서정리
4479033022,Yeokchon-ri,역촌리
4479033023,Baekgok-ri,백곡리
4479033024,Haenam-ri,해남리
4479033025,Namcheon-ri,남천리
4479033026,Songhak-ri,송학리
4479033027,Daebak-ri,대박리
4479033028,Yongdu-ri,용두리
4479033029,Machi-ri,마치리
4479033030,Cheonjang-ri,천장리
4479033031,Naecho-ri,내초리
4479033032,Sindeok-ri,신덕리
4479033033,Wachon-ri,와촌리
4479033034,Hagam-ri,학암리
4479033035,Deokseong-ri,덕성리
4479033036,Gwangsaeng-ri,광생리
4479034021,Jigok-ri,지곡리
4479034022,Hwayang-ri,화양리
4479034023,Sinheung-ri,신흥리
4479034024,Ansim-ri,안심리
4479034025,Song-am-ri,송암리
4479034026,Bonui-ri,본의리
4479034027,Daepyeong-ri,대평리
4479035021,Cheongso-ri,청소리
4479035022,Jigok-ri,지곡리
4479035023,Naejik-ri,내직리
4479035024,Cheonnae-ri,천내리
4479035025,Donggang-ri,동강리
4479035026,Jungsan-ri,중산리
4479035027,Wangjin-ri,왕진리
4479035028,Inyang-ri,인양리
4479035029,Daeheung-ri,대흥리
4479035030,Asan-ri,아산리
4479035031,Sangjang-ri,상장리
4479036021,Jungchu-ri,중추리
4479036022,Eungok-ri,은곡리
4479036023,Midang-ri,미당리
4479036024,Jeokgok-ri,적곡리
4479036025,Rakji-ri,락지리
4479036026,Jicheon-ri,지천리
4479036027,Jungnim-ri,죽림리
4479036028,Hwasan-ri,화산리
4479036029,Guryong-ri,구룡리
4479036030,Gwanhyeon-ri,관현리
4479036031,Bunhyang-ri,분향리
4479037021,Guryong-ri,구룡리
4479037022,Sinwang-ri,신왕리
4479037023,Baekgeum-ri,백금리
4479037024,Yongma-ri,용마리
4479037025,Daebong-ri,대봉리
4479037026,Heungsan-ri,흥산리
4479037027,Maegok-ri,매곡리
4479037028,Onam-ri,온암리
4479037029,Onjik-ri,온직리
4479037030,Yongdu-ri,용두리
4479037031,Geumjeong-ri,금정리
4479037032,Bong-am-ri,봉암리
4479038021,Sanjeong-ri,산정리
4479038022,Janggye-ri,장계리
4479038023,Hwagang-ri,화강리
4479038024,Nong-am-ri,농암리
4479038025,Hwaam-ri,화암리
4479038026,Gideok-ri,기덕리
4479038027,Sujeong-ri,수정리
4479038028,Yongdang-ri,용당리
4479038029,Sinjeong-ri,신정리
4479038030,Gwangpyeong-ri,광평리
4479038031,Maesan-ri,매산리
4479038032,Gujae-ri,구재리
4479039021,Rokpyeong-ri,록평리
4479039022,Sinwon-ri,신원리
4479039023,Jungmuk-ri,중묵리
4479039024,Sajeom-ri,사점리
4479039025,Gwansan-ri,관산리
4479039026,Jangjae-ri,장재리
4479039027,Gangjeong-ri,강정리
4479039028,Yangsa-ri,양사리
4479039029,Yongcheon-ri,용천리
4479039030,Banghan-ri,방한리
4480025021,Ogwan-ri,오관리
4480025022,Daegyo-ri,대교리
4480025023,Sohyang-ri,소향리
4480025024,Wolsan-ri,월산리
4480025025,Ogam-ri,옥암리
4480025026,Namjang-ri,남장리
4480025027,Hakgye-ri,학계리
4480025028,Sinseong-ri,신성리
4480025029,Song-wol-ri,송월리
4480025030,Goam-ri,고암리
4480025031,Naebeop-ri,내법리
4480025032,Guryong-ri,구룡리
4480025321,Sinjin-ri,신진리
4480025322,Gwangcheon-ri,광천리
4480025323,Damsan-ri,담산리
